project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
cassandra,Static Abstract Class,org.apache.cassandra.utils.MerkleTree.Hashable,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,8.0,8.0,6.0,1.0,4.0,0.0,1.0,3.0,100.0,12.0,72.0,17.0,30.0,16.0,23.0,41.0,17.0,2.0,2.0,2.0,1.0,1.0,1.0,64.0,64.0,0.22,9,9,9,7,False
cassandra,Public Class,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategyTest,6.0,6.0,6.0,1.0,54.0,9.0,44.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,75.0,9.0,48.0,11.0,31.0,19.0,26.0,38.0,15.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.4,6,6,6,1,False
cassandra,Public Class,org.apache.cassandra.thrift.TimedOutException,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,2.0,18.0,18.0,18.0,1.0,0.0,2.0,0.0,16.0,211.0,39.0,147.0,46.0,69.0,25.0,55.0,97.0,40.0,3.0,4.0,3.0,3.0,2.0,2.0,100.0,100.0,0.17,27,31,27,22,False
cassandra,Public Class,org.apache.cassandra.cql.QueryProcessor,5.0,5.0,6.0,2.0,34.0,4.0,28.0,1.0,1.0,73.0,0.0,27.0,4.0,27.0,27.0,0.0,0.0,0.0,19.0,0.0,8.0,959.0,141.0,783.0,146.0,508.0,40.0,333.0,471.0,143.0,63.0,50.0,67.0,25.0,1.0,6.0,0.0,0.0,0.05,150,137,173,62,False
cassandra,Public Class,org.apache.cassandra.streaming.StreamUtil,2.0,2.0,2.0,1.0,21.0,1.0,16.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,2.0,19.0,6.0,9.0,22.0,7.0,10.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.16,2,2,2,1,False
cassandra,Public Class,org.apache.cassandra.db.filter.SliceQueryFilter,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,2.0,14.0,1.0,0.0,1.0,10.0,10.0,10.0,4.0,0.0,0.0,0.0,10.0,122.0,17.0,99.0,25.0,49.0,6.0,35.0,55.0,24.0,7.0,7.0,13.0,4.0,1.0,2.0,54.0,48.0,0.06,21,21,27,15,False
cassandra,Anonymous Class,org.apache.cassandra.locator.DynamicEndpointSnitch.DynamicEndpointSnitch.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
cassandra,Public Class,org.apache.cassandra.service.StorageService,2.0,2.0,2.0,1.0,17.0,1.0,13.0,2.0,3.0,100.0,0.0,3.0,9.0,154.0,154.0,151.0,16.0,4.0,33.0,2.0,115.0,3088.0,389.0,2238.0,439.0,1280.0,491.0,941.0,1466.0,490.0,18.0,18.0,21.0,7.0,2.0,4.0,95.0,91.0,0.22,416,416,432,191,False
cassandra,Public Class,org.apache.cassandra.locator.SimpleSnitch,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,47.0,3.0,19.0,6.0,3.0,25.0,3.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.32,4,4,4,4,False
cassandra,Private Static Class,org.apache.cassandra.db.compaction.CompactionManager.SimpleFuture,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,0.0,1.0,0.0,5.0,36.0,6.0,30.0,8.0,8.0,0.0,9.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,50.0,0.0,6,6,6,6,False
cassandra,Public Class,org.apache.cassandra.service.RangeSliceResponseResolver,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,8.0,0.0,0.0,2.0,8.0,8.0,8.0,4.0,0.0,0.0,0.0,8.0,156.0,19.0,110.0,37.0,47.0,27.0,44.0,68.0,38.0,3.0,3.0,3.0,1.0,1.0,1.0,78.0,78.0,0.25,10,10,10,8,False
cassandra,Public Abstract Generic Class,org.apache.cassandra.cql.jdbc.AbstractJdbcType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,15.0,13.0,0.0,0.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
cassandra,Public Class,org.apache.cassandra.tools.SSTableImportTest,1.0,1.0,1.0,1.0,15.0,1.0,12.0,1.0,1.0,17.0,0.0,0.0,0.0,6.0,22.0,6.0,0.0,0.0,1.0,0.0,5.0,104.0,11.0,84.0,45.0,58.0,9.0,58.0,68.0,40.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.11,9,9,11,6,False
cassandra,Public Class,org.apache.cassandra.db.marshal.DoubleType,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,1.0,7.0,20.0,7.0,0.0,1.0,0.0,0.0,6.0,67.0,10.0,56.0,10.0,21.0,2.0,14.0,28.0,10.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.04,14,14,15,9,False
cassandra,Public Static Class,org.apache.cassandra.service.AntiEntropyService.TreeRequest,1.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,40.0,4.0,32.0,13.0,10.0,4.0,13.0,19.0,10.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.13,5,5,8,4,False
cassandra,Public Class,org.apache.cassandra.db.compaction.LazilyCompactedRow,2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,2.0,14.0,0.0,0.0,1.0,10.0,16.0,10.0,10.0,0.0,0.0,0.0,10.0,198.0,24.0,158.0,44.0,88.0,18.0,80.0,109.0,47.0,6.0,6.0,6.0,1.0,2.0,2.0,71.0,68.0,0.11,25,25,26,10,False
cassandra,Anonymous Class,org.apache.cassandra.io.compress.DeflateCompressor.DeflateCompressor.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
cassandra,Public Class,org.apache.cassandra.cql.SelectExpression,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,15.0,15.0,7.0,0.0,0.0,0.0,15.0,139.0,17.0,88.0,23.0,36.0,35.0,33.0,49.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,72.0,70.0,0.4,15,15,15,15,False
cassandra,Public Static Class,org.apache.cassandra.thrift.Cassandra.get_paged_slice_args,3.0,2.0,3.0,1.0,11.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,6.0,41.0,41.0,41.0,5.0,0.0,2.0,0.0,39.0,628.0,82.0,508.0,96.0,328.0,50.0,226.0,349.0,83.0,14.0,14.0,30.0,14.0,1.0,3.0,69.0,55.0,0.1,127,115,147,71,False
cassandra,Public Class,org.apache.cassandra.hadoop.ColumnFamilyInputFormatTest,1.0,1.0,1.0,1.0,16.0,3.0,13.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,3.0,17.0,9.0,10.0,0.0,10.0,12.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
cassandra,Public Class,org.apache.cassandra.thrift.SlicePredicate,2.0,2.0,3.0,1.0,10.0,0.0,9.0,0.0,4.0,2.0,0.0,0.0,4.0,31.0,31.0,31.0,3.0,0.0,2.0,0.0,29.0,453.0,62.0,354.0,74.0,212.0,44.0,150.0,241.0,70.0,8.0,8.0,16.0,8.0,1.0,4.0,68.0,53.0,0.12,85,81,95,49,False
cassandra,Public Class,org.apache.cassandra.io.util.FastByteArrayInputStream,1.0,1.0,2.0,1.0,15.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,4.0,0.0,0.0,0.0,10.0,201.0,14.0,69.0,25.0,30.0,118.0,28.0,44.0,17.0,6.0,6.0,9.0,3.0,2.0,1.0,47.0,47.0,1.71,19,19,22,12,False
cassandra,Public Static Class,org.apache.cassandra.utils.EstimatedHistogram.EstimatedHistogramSerializer,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,32.0,3.0,29.0,9.0,14.0,0.0,16.0,22.0,11.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,7,7,7,3,False
cassandra,Public Class,org.apache.cassandra.utils.BloomFilterTest,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,7.0,0.0,1.0,0.0,11.0,11.0,10.0,1.0,0.0,0.0,0.0,11.0,107.0,16.0,89.0,32.0,38.0,2.0,34.0,50.0,25.0,3.0,3.0,3.0,1.0,1.0,2.0,45.0,45.0,0.02,15,15,15,11,False
cassandra,Anonymous Class,org.apache.cassandra.service.StorageService.constructEndpointToRangeMap.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
cassandra,Anonymous Class,org.apache.cassandra.db.Memtable.updateLiveRatio.(Anon_4),5.0,5.0,5.0,1.0,45.0,4.0,37.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,46.0,4.0,38.0,4.0,25.0,4.0,16.0,23.0,6.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,0.11,5,5,5,1,False
cassandra,Public Class,org.apache.cassandra.cql.DropIndexStatement,2.0,2.0,3.0,2.0,12.0,1.0,10.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,44.0,8.0,36.0,8.0,16.0,0.0,12.0,23.0,9.0,4.0,4.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,8,8,10,7,False
cassandra,Public Class,org.apache.cassandra.io.BloomFilterTrackerTest,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,19.0,3.0,0.0,0.0,0.0,0.0,3.0,42.0,2.0,40.0,10.0,25.0,2.0,25.0,29.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.05,3,3,3,3,False
cassandra,Public Class,org.apache.cassandra.io.sstable.SSTableDeletingTask,1.0,1.0,1.0,1.0,10.0,0.0,9.0,1.0,1.0,6.0,0.0,2.0,2.0,6.0,8.0,4.0,4.0,0.0,0.0,1.0,5.0,102.0,8.0,65.0,16.0,26.0,29.0,23.0,36.0,17.0,3.0,3.0,3.0,1.0,2.0,1.0,66.0,66.0,0.45,11,11,11,6,False
cassandra,Public Static Class,org.apache.cassandra.service.AntiEntropyService.TreeResponseVerbHandler,1.0,1.0,1.0,1.0,13.0,0.0,12.0,0.0,2.0,12.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,63.0,4.0,54.0,13.0,27.0,5.0,18.0,26.0,13.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.09,7,7,7,4,False
cassandra,Class,org.apache.cassandra.gms.GossipDigestSerializationHelper,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,3.0,22.0,6.0,9.0,0.0,9.0,15.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,100.0,100.0,0.0,4,4,4,2,False
