project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
cassandra,Anonymous Class,org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.shutdown.(Anon_2),2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,5.0,0.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2,2,2,1,False
cassandra,Public Class,org.apache.cassandra.OrderedJUnit4ClassRunner,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,22.0,6.0,8.0,0.0,6.0,10.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3,3,3,2,False
cassandra,Public Static Class,org.apache.cassandra.thrift.Cassandra.describe_token_map_result,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,4.0,2.0,0.0,0.0,4.0,31.0,31.0,31.0,3.0,0.0,2.0,0.0,29.0,441.0,66.0,355.0,80.0,214.0,28.0,156.0,244.0,74.0,8.0,8.0,16.0,8.0,1.0,4.0,67.0,52.0,0.08,80,76,90,49,False
cassandra,Public Static Class,org.apache.cassandra.thrift.Cassandra.describe_version_args,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,2.0,18.0,18.0,18.0,1.0,0.0,2.0,0.0,16.0,203.0,39.0,147.0,46.0,69.0,17.0,55.0,97.0,40.0,3.0,4.0,3.0,3.0,1.0,2.0,100.0,100.0,0.12,27,31,27,22,False
cassandra,Public Abstract Class,org.apache.cassandra.cql3.statements.SchemaAlteringStatement,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,9.0,8.0,3.0,1.0,10.0,17.0,7.0,1.0,0.0,3.0,2.0,5.0,92.0,14.0,72.0,18.0,30.0,6.0,23.0,40.0,17.0,4.0,4.0,4.0,4.0,3.0,3.0,66.0,66.0,0.08,15,15,15,12,False
cassandra,Public Class,org.apache.cassandra.utils.BoundedStatsDequeTest,1.0,1.0,1.0,1.0,43.0,5.0,34.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,7.0,38.0,6.0,31.0,5.0,31.0,33.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.13,1,1,1,1,False
cassandra,Public Static Class,org.apache.cassandra.thrift.Cassandra.truncate_args,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,3.0,24.0,24.0,24.0,2.0,0.0,2.0,0.0,22.0,306.0,51.0,236.0,58.0,132.0,22.0,96.0,158.0,51.0,5.0,5.0,9.0,5.0,1.0,3.0,68.0,54.0,0.09,51,51,56,36,False
cassandra,Public Static Class,org.apache.cassandra.utils.MerkleTree.RowHash,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,21.0,1.0,15.0,6.0,3.0,5.0,5.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,2,2,2,2,False
cassandra,Public Generic Class,org.apache.cassandra.cache.AutoSavingCache,2.0,2.0,2.0,1.0,13.0,0.0,12.0,0.0,1.0,12.0,0.0,0.0,2.0,8.0,29.0,8.0,2.0,0.0,0.0,0.0,8.0,268.0,38.0,209.0,49.0,111.0,23.0,79.0,124.0,54.0,6.0,6.0,6.0,5.0,2.0,4.0,75.0,68.0,0.11,17,17,17,12,False
cassandra,Public Static Class,org.apache.cassandra.thrift.Cassandra.describe_splits_ex_result,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,4.0,3.0,0.0,0.0,4.0,32.0,32.0,32.0,3.0,0.0,2.0,0.0,30.0,434.0,63.0,351.0,76.0,209.0,27.0,151.0,240.0,70.0,8.0,8.0,16.0,8.0,1.0,4.0,67.0,53.0,0.08,82,78,92,50,False
cassandra,Public Class,org.apache.cassandra.db.compaction.Scrubber,5.0,5.0,6.0,2.0,29.0,2.0,26.0,1.0,2.0,23.0,0.0,0.0,1.0,8.0,8.0,8.0,18.0,0.0,1.0,0.0,7.0,322.0,37.0,274.0,56.0,154.0,11.0,123.0,170.0,55.0,33.0,33.0,41.0,10.0,1.0,7.0,77.0,70.0,0.04,43,43,53,17,False
cassandra,Anonymous Class,org.apache.cassandra.locator.DynamicEndpointSnitch.DynamicEndpointSnitch.(Anon_2),1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,5.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.4,1,1,1,1,False
cassandra,Public Class,org.apache.cassandra.db.marshal.ReversedTypeTest,1.0,1.0,1.0,1.0,11.0,2.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,12.0,4.0,5.0,1.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08,1,1,1,1,False
cassandra,Anonymous Class,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy.getBuckets.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
cassandra,Class,org.apache.cassandra.streaming.StreamRequestMessage,1.0,1.0,1.0,1.0,12.0,0.0,12.0,0.0,2.0,10.0,0.0,1.0,1.0,5.0,5.0,4.0,7.0,2.0,0.0,1.0,2.0,168.0,15.0,144.0,32.0,77.0,9.0,72.0,98.0,36.0,3.0,3.0,3.0,1.0,1.0,2.0,47.0,44.0,0.06,8,8,8,5,False
cassandra,Public Class,org.apache.cassandra.cql3.Relation,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,10.0,10.0,9.0,5.0,0.0,1.0,0.0,9.0,101.0,13.0,76.0,20.0,30.0,12.0,29.0,47.0,18.0,2.0,2.0,2.0,1.0,1.0,1.0,68.0,38.0,0.16,11,11,11,10,False
cassandra,Public Class,org.apache.cassandra.cql.jdbc.JdbcTimeUUID,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,25.0,4.0,0.0,1.0,0.0,0.0,3.0,34.0,4.0,30.0,7.0,11.0,0.0,8.0,16.0,7.0,4.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,7,7,7,4,False
cassandra,Anonymous Class,org.apache.cassandra.io.util.ColumnIterator.next.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,15.0,2.0,13.0,0.0,6.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3,3,3,3,False
cassandra,Public Class,org.apache.cassandra.utils.BloomFilter,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,5.0,0.0,6.0,3.0,12.0,15.0,6.0,1.0,2.0,2.0,0.0,8.0,131.0,13.0,86.0,25.0,36.0,32.0,32.0,53.0,28.0,3.0,3.0,3.0,3.0,2.0,2.0,70.0,58.0,0.37,18,18,18,14,False
cassandra,Public Static Class,org.apache.cassandra.service.AntiEntropyService.CFPair,1.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.38,1,1,2,1,False
cassandra,Private Static Class,org.apache.cassandra.utils.MerkleTree.Leaf.LeafSerializer,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,22.0,1.0,21.0,5.0,10.0,0.0,7.0,12.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5,5,5,2,False
cassandra,Public Abstract Class,org.apache.cassandra.cql3.statements.ModificationStatement,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,15.0,3.0,0.0,1.0,12.0,19.0,12.0,3.0,0.0,0.0,0.0,12.0,96.0,15.0,64.0,17.0,22.0,17.0,23.0,37.0,17.0,3.0,3.0,3.0,1.0,3.0,1.0,70.0,53.0,0.27,15,15,15,10,False
cassandra,Private Static Class,org.apache.cassandra.scheduler.WeightedQueue.Entry,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,4.0,2.0,0.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,50.0,0.0,1,1,1,1,False
cassandra,Anonymous Class,org.apache.cassandra.tools.SSTableImport.importSorted.(Anon_3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
cassandra,Public Class,org.apache.cassandra.db.commitlog.CommitLogReplayer,5.0,5.0,5.0,3.0,42.0,3.0,33.0,5.0,1.0,21.0,0.0,0.0,2.0,5.0,5.0,5.0,8.0,0.0,0.0,1.0,4.0,230.0,24.0,179.0,34.0,111.0,29.0,87.0,129.0,40.0,17.0,17.0,18.0,9.0,1.0,2.0,57.0,44.0,0.16,27,27,28,15,False
cassandra,Anonymous Class,ClientOnlyExample.testReading.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
cassandra,Public Class,org.apache.cassandra.auth.SimpleAuthenticator,4.0,3.0,4.0,1.0,24.0,2.0,21.0,0.0,2.0,7.0,0.0,1.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,113.0,15.0,95.0,24.0,58.0,3.0,41.0,57.0,23.0,12.0,11.0,12.0,1.0,1.0,3.0,0.0,0.0,0.03,16,15,16,4,True
cassandra,Public Class,org.apache.cassandra.cli.CliSessionState,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,17.0,0.0,0.0,0.0,5.0,82.0,7.0,52.0,23.0,20.0,37.0,26.0,33.0,23.0,3.0,3.0,4.0,1.0,1.0,1.0,87.0,87.0,0.71,7,7,8,5,True
cassandra,Public Class,org.apache.cassandra.config.EncryptionOptions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,21.0,2.0,19.0,15.0,9.0,0.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,True
cassandra,Public Class,org.apache.cassandra.config.RequestSchedulerOptions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,8.0,6.0,4.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0,0,0,0,True
cassandra,Public Class,org.apache.cassandra.db.DBConstants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0,5.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,True
cassandra,Public Class,org.apache.cassandra.db.IndexScanCommand,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,2.0,10.0,0.0,1.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,94.0,9.0,67.0,24.0,34.0,18.0,34.0,43.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,66.0,66.0,0.27,4,4,4,3,True
cassandra,Public Class,org.apache.cassandra.db.commitlog.ReplayPosition,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,2.0,1.0,0.0,1.0,3.0,6.0,6.0,5.0,2.0,0.0,0.0,0.0,6.0,106.0,17.0,80.0,25.0,34.0,9.0,29.0,47.0,22.0,4.0,4.0,5.0,4.0,1.0,1.0,33.0,33.0,0.11,10,10,11,9,True
cassandra,Public Abstract Generic Class,org.apache.cassandra.db.marshal.AbstractType,1.0,1.0,1.0,1.0,14.0,0.0,11.0,2.0,2.0,5.0,19.0,1.0,0.0,13.0,13.0,12.0,5.0,0.0,0.0,1.0,12.0,152.0,14.0,107.0,24.0,42.0,31.0,36.0,57.0,30.0,2.0,2.0,4.0,1.0,1.0,1.0,85.0,85.0,0.29,11,11,13,8,True
cassandra,Public Class,org.apache.cassandra.gms.VersionedValue,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,12.0,4.0,4.0,4.0,2.0,0.0,2.0,0.0,2.0,190.0,31.0,128.0,45.0,43.0,31.0,44.0,71.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,37.0,12.0,0.24,4,4,4,4,True
cassandra,Public Class,org.apache.cassandra.metrics.ClientRequestMetrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,5.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,True
cassandra,Class,org.apache.cassandra.streaming.StreamReply,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,8.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,64.0,8.0,56.0,23.0,21.0,0.0,20.0,29.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,0.0,3,3,3,3,True
cassandra,Public Generic Class,org.apache.cassandra.utils.IntervalTree.Interval,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,6.0,59.0,9.0,50.0,14.0,18.0,0.0,17.0,26.0,14.0,1.0,1.0,2.0,1.0,1.0,0.0,22.0,22.0,0.0,6,6,9,6,True
